ID#,Name,Country,Money Spent,Favourite Song,Favourite Item,Favourite Food,Worst Song,Worst Item,Worst Food
79,Alexander Golden,Togo,8826,Kala Jora,Flag,Passion-Fruit,Tum Jeeto Ya Haro,Flag,Murgh-Pulao
70,Tomos Nash,Liechtenstein,8828,Time For Endless Adventures,Face Painting,Passion-Fruit,All In World,Shirts,Murgh-Pulao
90,Kurt Fuentes,Tajikistan,8845,Boisterous Throwback,View,Biryani,Tum Jeeto Ya Haro,Flag,HotDog
249,Davina Glass,Poland,8896,Time For Endless Adventures,Foam-Hand,Shirako,Boisterous Throwback,Seats,Biryani
210,Bryn Dunn,Laos,8941,Time For Endless Adventures,Flag,Fish,All In World,Shirts,Shirako
224,Owain Levine,Ecuador,8956,All In World,View,Fried-Silk-Worm,All In World,Face Painting,Biryani
248,Christian O'Connor,Turkey,9007,Kala Jora,Foam-Hand,Murgh-Pulao,Kala Jora,Foam-Hand,Kofta-Kabab
42,Darragh Holmes,Mongolia,9017,Time For Endless Adventures,Foam-Hand,Dragon-Fruit,Stay,Seats,Biryani
158,Katelyn Paul,Sao Tome & Principe,9028,All In World,Foam-Hand,Murgh-Pulao,Time For Endless Adventures,Face Painting,Murgh-Pulao
127,Gary Lynch,Switzerland,9086,Kala Jora,Shirts,Dragon-Fruit,Time For Endless Adventures,View,Murgh-Pulao
189,Samara Nixon,Gabon,9090,Kala Jora,Baja,Dragon-Fruit,The Time Has Come Again For Disco,Foam-Hand,Kofta-Kabab
193,Barbara Davila,Portugal,9242,Boisterous Throwback,Foam-Hand,Fried-Silk-Worm,Time For Endless Adventures,Baja,HotDog
98,Tony Burch,Angola,9246,Time For Endless Adventures,Shirts,HotDog,Stay,Shirts,Fish
33,Martin May,Macedonia,9254,The Time Has Come Again For Disco,Baja,Fish,Time For Endless Adventures,Face Painting,Dragon-Fruit
54,Layton Gilmore,Samoa,9269,Time For Endless Adventures,Foam-Hand,Murgh-Pulao,Time For Endless Adventures,Foam-Hand,Kofta-Kabab
104,Rishi Munoz,Benin,9339,Tum Jeeto Ya Haro,Baja,Fried-Silk-Worm,Time For Endless Adventures,Baja,Shirako
86,Samara Gutierrez,Uganda,9341,Tum Jeeto Ya Haro,Shirts,Biryani,All In World,Shirts,Biryani
188,Loui Randall,Austria,9358,Boisterous Throwback,Seats,Biryani,All In World,Baja,Fish
135,Blanche Clements,Burundi,9376,Boisterous Throwback,Baja,Kofta-Kabab,Tum Jeeto Ya Haro,Shirts,Dragon-Fruit
63,Louise Fletcher,Bahrain,9411,Kala Jora,Baja,Passion-Fruit,The Time Has Come Again For Disco,Face Painting,Fried-Silk-Worm
175,Gerald Peck,Czech Republic,9423,Stay,Baja,Fried-Silk-Worm,Kala Jora,Flag,Passion-Fruit
216,Niamh Jimenez,Belarus,9527,Time For Endless Adventures,Foam-Hand,Dragon-Fruit,Boisterous Throwback,Shirts,Fish
148,Janet House,Belgium,9587,Tum Jeeto Ya Haro,Seats,Fish,Tum Jeeto Ya Haro,Baja,Shirako
220,Alisa Gallagher,Ivory Coast,9603,Stay,Shirts,Fried-Silk-Worm,Kala Jora,Face Painting,Murgh-Pulao
176,Miguel Duncan,Denmark,9604,Kala Jora,Foam-Hand,Biryani,All In World,Baja,Fried-Silk-Worm
65,Jean Rush,Djibouti,9659,Kala Jora,Face Painting,Fried-Silk-Worm,Time For Endless Adventures,Flag,HotDog
245,Gloria Rodriguez,Sao Tome & Principe,9770,Stay,Baja,Fish,Tum Jeeto Ya Haro,Flag,Dragon-Fruit
45,Hassan Wiggins,Cameroon,9852,Tum Jeeto Ya Haro,Seats,Dragon-Fruit,Kala Jora,Seats,HotDog
159,Nikita Gray,Eritrea,9923,Tum Jeeto Ya Haro,Seats,Kofta-Kabab,Time For Endless Adventures,Shirts,Dragon-Fruit
62,Mari Salas,Djibouti,9942,Time For Endless Adventures,Shirts,HotDog,The Time Has Come Again For Disco,Flag,Dragon-Fruit
204,Sinead Arnold,Guinea-Bissau,9956,Boisterous Throwback,Flag,Kofta-Kabab,All In World,Shirts,Dragon-Fruit
197,Katrina Fulton,Swaziland,9957,Time For Endless Adventures,Seats,Shirako,Boisterous Throwback,Face Painting,Passion-Fruit
