ID#,Name,Country,Money Spent,Favourite Song,Favourite Item,Favourite Food,Worst Song,Worst Item,Worst Food
84,Sylvia Hall,Burundi,8722,All In World,Seats,Passion-Fruit,The Time Has Come Again For Disco,Seats,HotDog
245,Gloria Rodriguez,Switzerland,8749,Boisterous Throwback,Flag,Fish,The Time Has Come Again For Disco,Seats,Fish
161,Zarah Crosby,Cyprus,8850,Tum Jeeto Ya Haro,Seats,HotDog,Time For Endless Adventures,Flag,Shirako
179,Milo Coffey,Bhutan,8868,The Time Has Come Again For Disco,Seats,Dragon-Fruit,Stay,Shirts,Murgh-Pulao
12,Ian Hansen,China,8953,Kala Jora,Baja,Murgh-Pulao,The Time Has Come Again For Disco,Seats,Passion-Fruit
229,Sydney Mckinney,Congo,8974,All In World,Flag,Murgh-Pulao,The Time Has Come Again For Disco,Face Painting,HotDog
34,Dennis Bradshaw,Belgium,9003,Tum Jeeto Ya Haro,Seats,HotDog,The Time Has Come Again For Disco,Flag,Fish
109,Randy Hall,Azerbaijan,9179,Tum Jeeto Ya Haro,Baja,Kofta-Kabab,Stay,Shirts,Passion-Fruit
238,Savannah Jones,East Timor,9193,Boisterous Throwback,Baja,Fried-Silk-Worm,All In World,Flag,Dragon-Fruit
50,Ellie-Mae Maldonado,Mongolia,9240,Boisterous Throwback,Baja,Fish,Stay,Flag,Biryani
185,Laiba Greene,Libya,9334,All In World,View,Passion-Fruit,Boisterous Throwback,Seats,HotDog
180,Benjamin Kaufman,Azerbaijan,9369,The Time Has Come Again For Disco,Seats,Dragon-Fruit,Kala Jora,Face Painting,Dragon-Fruit
193,Barbara Davila,Kuwait,9397,Kala Jora,View,Biryani,Time For Endless Adventures,Face Painting,Fish
92,Bilal Larsen,Cambodia,9419,The Time Has Come Again For Disco,Foam-Hand,HotDog,Boisterous Throwback,Seats,Passion-Fruit
249,Davina Glass,St Lucia,9426,Time For Endless Adventures,Flag,Shirako,Stay,Flag,Passion-Fruit
73,Dale Patton,Qatar,9555,Kala Jora,View,Murgh-Pulao,All In World,Baja,Shirako
11,Brendan Vang,Cuba,9705,Time For Endless Adventures,Shirts,Murgh-Pulao,Kala Jora,Foam-Hand,Fish
66,Zeeshan Wallace,Bahamas,9782,The Time Has Come Again For Disco,Face Painting,Passion-Fruit,All In World,Flag,HotDog
35,Marcus Cole,Burundi,9793,The Time Has Come Again For Disco,Face Painting,HotDog,Kala Jora,Seats,Fried-Silk-Worm
217,Gail Oliver,Uruguay,9805,Tum Jeeto Ya Haro,Shirts,Passion-Fruit,The Time Has Come Again For Disco,Baja,Fried-Silk-Worm
65,Jean Rush,Bahamas,9810,Stay,Baja,Kofta-Kabab,Tum Jeeto Ya Haro,Flag,Passion-Fruit
233,Lana Barron,Saudi Arabia,9842,Kala Jora,Shirts,Dragon-Fruit,Kala Jora,View,Murgh-Pulao
138,Abbas Hopkins,Kenya,9862,The Time Has Come Again For Disco,Foam-Hand,Dragon-Fruit,The Time Has Come Again For Disco,Flag,Shirako
172,Ida Bridges,Samoa,9875,All In World,Foam-Hand,Passion-Fruit,Time For Endless Adventures,Foam-Hand,Fried-Silk-Worm
3,Jessica Vaughn,Guinea,9953,The Time Has Come Again For Disco,Foam-Hand,Kofta-Kabab,Kala Jora,View,Fried-Silk-Worm
