ID#,Name,Country,Money Spent,Favourite Song,Favourite Item,Favourite Food,Worst Song,Worst Item,Worst Food
96,Scarlett Cortez,Malawi,8862,Boisterous Throwback,View,Biryani,Stay,Face Painting,Kofta-Kabab
155,Michaela Hicks,Colombia,8883,Time For Endless Adventures,Foam-Hand,Passion-Fruit,The Time Has Come Again For Disco,Seats,Passion-Fruit
161,Zarah Crosby,Hungary,8953,The Time Has Come Again For Disco,Seats,Fish,Kala Jora,View,Fried-Silk-Worm
232,Dale Jordan,Sao Tome & Principe,8957,Stay,Shirts,Passion-Fruit,Tum Jeeto Ya Haro,Shirts,HotDog
198,Megan Lawson,Taiwan,8981,Boisterous Throwback,Face Painting,Biryani,Boisterous Throwback,Baja,Shirako
30,Carly Clayton,Sri Lanka,9003,Time For Endless Adventures,View,Passion-Fruit,Time For Endless Adventures,Shirts,Fish
38,Charlie Horton,Tuvalu,9070,Boisterous Throwback,Foam-Hand,Murgh-Pulao,All In World,Baja,Fried-Silk-Worm
1,Rihanna Rasmussen,Nigeria,9088,All In World,Flag,Murgh-Pulao,All In World,View,Fish
24,Diana Simon,United Kingdom,9101,Time For Endless Adventures,Seats,Murgh-Pulao,Stay,Foam-Hand,Biryani
196,Aidan Bender,Oman,9221,All In World,Shirts,Shirako,All In World,Flag,Murgh-Pulao
69,Ray Mcgee,Bangladesh,9222,All In World,Shirts,Shirako,Time For Endless Adventures,Foam-Hand,Kofta-Kabab
118,Samantha Rush,Palau,9329,Tum Jeeto Ya Haro,View,Fish,Stay,View,Dragon-Fruit
35,Marcus Cole,Fiji,9374,Tum Jeeto Ya Haro,Flag,Kofta-Kabab,Tum Jeeto Ya Haro,Baja,Passion-Fruit
74,Fahad Key,Armenia,9385,Tum Jeeto Ya Haro,Face Painting,Kofta-Kabab,Stay,Shirts,Biryani
49,Glenn Dominguez,Iraq,9392,Stay,Flag,Dragon-Fruit,Tum Jeeto Ya Haro,Face Painting,Passion-Fruit
115,Shakira Mclean,Honduras,9407,All In World,Flag,Shirako,Kala Jora,Foam-Hand,Biryani
206,Haroon Leon,Haiti,9466,All In World,Foam-Hand,HotDog,Stay,Seats,HotDog
220,Alisa Gallagher,China,9697,Stay,Flag,Biryani,Stay,Shirts,HotDog
82,Kallum Mcgrath,Ecuador,9716,Boisterous Throwback,Seats,Murgh-Pulao,All In World,Flag,Kofta-Kabab
204,Sinead Arnold,Senegal,9719,Stay,Flag,Biryani,Stay,Face Painting,Biryani
107,Sami Bartlett,Comoros,9770,All In World,Face Painting,Shirako,Boisterous Throwback,Shirts,Biryani
23,Jasmin Kaufman,Venezuela,9772,Time For Endless Adventures,Face Painting,Murgh-Pulao,Time For Endless Adventures,Shirts,Biryani
123,Ayrton Love,Albania,9776,All In World,Face Painting,Biryani,Stay,View,Fried-Silk-Worm
177,Axel Steele,Maldives,9804,All In World,Face Painting,Passion-Fruit,Stay,Flag,Dragon-Fruit
119,Jasmin Mcdaniel,Mexico,9861,All In World,Baja,Shirako,The Time Has Come Again For Disco,Face Painting,HotDog
167,Clark Church,Niger,9919,All In World,Baja,HotDog,The Time Has Come Again For Disco,View,Biryani
44,Declan Lang,Laos,9922,Stay,Flag,Fish,All In World,Seats,Shirako
184,Beau Mccormick,Russian Federation,9943,All In World,View,Dragon-Fruit,The Time Has Come Again For Disco,Baja,Shirako
